,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3181138,239,PAYMENT,16567.84,C765463343,22487.0,5919.16,M1808787720,0.0,0.0,0,0
1388217,139,CASH_OUT,37315.13,C280547717,136377.81,99062.68,C159797393,43315.0,1703.1,0,0
3874652,283,CASH_IN,176605.13,C2015683506,23613372.65,23789977.79,C2084757007,558788.43,382183.3,0,0
3201776,249,CASH_IN,240874.32,C502286209,12727105.16,12967979.48,C1375846888,607477.77,366603.45,0,0
5418067,378,CASH_OUT,192040.61,C1427989205,51973.0,0.0,C368067311,503786.05,695826.66,0,0
1048930,95,PAYMENT,5597.22,C184412702,0.0,0.0,M1414539969,0.0,0.0,0,0
1962112,178,CASH_OUT,406899.23,C900662653,0.0,0.0,C897512132,617171.22,1024070.45,0,0
3177781,238,TRANSFER,79590.89,C1998861148,0.0,0.0,C2143868099,500673.5,580264.4,0,0
1634846,157,CASH_OUT,149070.81,C975561983,0.0,0.0,C1031106824,234416.58,383487.39,0,0
5358103,375,CASH_IN,201046.27,C699026275,2998950.65,3199996.93,C1291391437,947012.36,745966.09,0,0
2797886,217,CASH_IN,141180.81,C1129044765,2576127.82,2717308.63,C1153198926,174326.99,33146.18,0,0
3316744,252,CASH_IN,412305.13,C1818007385,8135175.14,8547480.27,C1995227592,1358664.24,946359.11,0,0
1997081,179,PAYMENT,10113.11,C459571512,268478.01,258364.91,M1101383178,0.0,0.0,0,0
4856446,347,PAYMENT,28914.3,C2104309384,0.0,0.0,M1496404131,0.0,0.0,0,0
5638494,396,CASH_IN,12718.18,C1887850281,2983962.78,2996680.96,C1688917473,964169.35,951451.17,0,0
5497679,380,PAYMENT,3742.5,C963118535,22384.0,18641.5,M510755732,0.0,0.0,0,0
586710,33,CASH_OUT,55245.94,C542764860,0.0,0.0,C267273110,176341.83,231587.78,0,0
3767250,280,PAYMENT,10865.83,C796497863,16771.0,5905.17,M631964506,0.0,0.0,0,0
345901,16,CASH_OUT,501799.33,C227439294,0.0,0.0,C182755121,674338.28,827867.69,0,0
4719142,332,TRANSFER,851198.27,C1109787930,0.0,0.0,C452452219,1277493.67,2128691.94,0,0
1328947,137,TRANSFER,171125.68,C741129169,73353.84,0.0,C546220494,2896368.63,3067494.31,0,0
5700427,398,PAYMENT,4209.97,C640393324,61700.0,57490.03,M40801450,0.0,0.0,0,0
2697422,211,CASH_OUT,138714.68,C1788577818,7832.0,0.0,C1560565000,3887897.67,4026612.35,0,0
486848,19,PAYMENT,2632.57,C197785422,11605.0,8972.43,M1407221538,0.0,0.0,0,0
892179,42,PAYMENT,2956.98,C284582342,0.0,0.0,M1069828688,0.0,0.0,0,0
4497546,325,CASH_IN,62725.24,C1777030222,7272080.11,7334805.35,C1508428677,345505.12,282779.87,0,0
3138124,236,CASH_IN,206891.26,C1386848290,5823825.81,6030717.07,C1831418417,337185.05,130293.79,0,0
149217,12,TRANSFER,666858.81,C18642050,11021.0,0.0,C2025619786,30284.0,389842.26,0,0
4256863,306,PAYMENT,7401.45,C1160227429,0.0,0.0,M736943063,0.0,0.0,0,0
1046982,95,CASH_OUT,60197.2,C266035010,0.0,0.0,C1871757624,76844.4,137041.6,0,0
1728178,160,PAYMENT,35466.89,C1264982410,10657.0,0.0,M731210110,0.0,0.0,0,0
216875,13,CASH_OUT,537212.01,C180103410,37.0,0.0,C621458877,577091.97,1114303.98,0,0
3186538,240,PAYMENT,229.52,C348862666,39070.0,38840.48,M1640230081,0.0,0.0,0,0
4789256,345,TRANSFER,1638672.73,C1527706577,432.0,0.0,C996189466,17416.89,1656089.62,0,0
4396521,321,CASH_OUT,190302.28,C242882602,181.0,0.0,C180307481,8628101.65,8818403.93,0,0
4416987,322,PAYMENT,45369.12,C1712045410,379139.0,333769.88,M1766563951,0.0,0.0,0,0
3317988,252,PAYMENT,7528.15,C325743157,0.0,0.0,M1669529006,0.0,0.0,0,0
2835335,226,PAYMENT,24452.53,C1556168633,0.0,0.0,M883419716,0.0,0.0,0,0
1966249,178,CASH_OUT,668006.5,C1302374258,5673.0,0.0,C1354425232,0.0,668006.5,0,0
5013150,353,TRANSFER,416375.19,C633207501,0.0,0.0,C1593636760,1696751.64,2113126.83,0,0
6238869,594,CASH_OUT,155117.58,C1035655143,7865.0,0.0,C339101380,10239.73,165357.31,0,0
1641891,157,CASH_OUT,423945.26,C337407545,426127.0,2181.74,C384329896,3373668.35,3704573.7,0,0
5618333,395,CASH_OUT,155922.27,C1645020880,10856.0,0.0,C925359523,104412.76,260335.04,0,0
4636152,330,CASH_IN,181221.28,C1609634125,9117678.94,9298900.22,C36988528,850999.68,669778.4,0,0
442822,19,CASH_OUT,208241.99,C1284138659,0.0,0.0,C562763766,752209.54,960451.53,0,0
4623729,329,CASH_OUT,38247.21,C449237649,413.0,0.0,C1104846467,837001.64,875248.85,0,0
6224019,590,PAYMENT,8479.27,C4405809,299789.74,291310.47,M834867461,0.0,0.0,0,0
4500695,325,CASH_IN,111940.58,C1508367095,7020.0,118960.58,C1154503844,34695.46,0.0,0,0
3811188,281,PAYMENT,8832.57,C1477990541,22282.0,13449.43,M769970378,0.0,0.0,0,0
795037,40,PAYMENT,9840.22,C1797830935,30203.0,20362.78,M441895540,0.0,0.0,0,0
4857994,348,CASH_IN,45955.2,C1795574456,7451836.87,7497792.08,C1623820034,207183.14,161227.94,0,0
2205675,186,CASH_IN,273145.2,C1228869383,1067119.48,1340264.68,C1691143074,4019841.11,3746695.91,0,0
6331841,690,PAYMENT,15332.5,C209031298,0.0,0.0,M1661993215,0.0,0.0,0,0
2825550,226,PAYMENT,100.8,C591867389,0.0,0.0,M1361969902,0.0,0.0,0,0
5884342,403,TRANSFER,210840.13,C1073059747,3088.0,0.0,C2123581921,1952768.89,2163609.01,0,0
5490402,380,CASH_IN,265618.52,C1550098496,13800.0,279418.52,C513890903,1950547.45,1684928.92,0,0
5600593,394,PAYMENT,50048.82,C55259989,377353.0,327304.18,M1096538506,0.0,0.0,0,0
992170,45,PAYMENT,4265.26,C342234658,63559.0,59293.74,M711550134,0.0,0.0,0,0
6250,6,PAYMENT,6682.06,C2102241065,837.0,0.0,M557037330,0.0,0.0,0,0
4921749,350,CASH_OUT,362358.41,C1352766672,0.0,0.0,C2024320534,1118845.1,1481203.51,0,0
5267204,372,DEBIT,4360.19,C1908358169,991176.23,986816.04,C1225806825,307517.17,311877.36,0,0
3309763,252,CASH_OUT,600147.97,C621544653,108698.0,0.0,C1912953580,0.0,600147.97,0,0
1721586,160,PAYMENT,41214.74,C741019174,0.0,0.0,M296235666,0.0,0.0,0,0
1233434,134,CASH_OUT,106459.2,C1213997080,0.0,0.0,C1866672043,7658677.31,7765136.5,0,0
5696035,397,CASH_OUT,143983.79,C770617973,964.0,0.0,C158377150,397802.06,541785.85,0,0
1577241,155,CASH_IN,184108.32,C2013667988,6975604.99,7159713.31,C529806501,410001.98,280190.27,0,0
4789719,345,PAYMENT,32861.02,C1719705062,0.0,0.0,M9922736,0.0,0.0,0,0
818698,40,PAYMENT,12614.6,C306535009,57183.23,44568.63,M788743375,0.0,0.0,0,0
1135094,131,CASH_IN,27737.17,C369963054,2803035.21,2830772.38,C2063469838,978109.95,950372.78,0,0
428043,18,CASH_IN,57871.85,C444655200,163104.68,220976.53,C1975015087,0.0,0.0,0,0
3602938,263,CASH_OUT,32756.67,C439504109,0.0,0.0,C871660658,5413711.28,5446467.94,0,0
3173210,238,CASH_IN,128771.59,C1042558935,13935.0,142706.59,C1935845017,1871989.66,1743218.07,0,0
3094843,235,CASH_OUT,197032.58,C1968025667,0.0,0.0,C17730426,747993.25,945025.83,0,0
2826879,226,PAYMENT,12379.75,C657815837,0.0,0.0,M1119737386,0.0,0.0,0,0
4730765,332,CASH_OUT,184604.68,C258497390,80849.0,0.0,C882992570,1772767.5,1957372.19,0,0
4339818,308,PAYMENT,6531.8,C104438735,49988.0,43456.2,M349075189,0.0,0.0,0,0
4850158,347,CASH_IN,155452.34,C93795632,1019958.4,1175410.74,C1463605792,557890.54,402438.2,0,0
4718084,332,PAYMENT,26788.02,C973666509,30615.69,3827.67,M1696745097,0.0,0.0,0,0
2308159,188,PAYMENT,1628.91,C1960496404,52401.0,50772.09,M576801022,0.0,0.0,0,0
3516557,259,CASH_OUT,304625.85,C1207120212,0.0,0.0,C1735256046,370197.19,674823.04,0,0
4702670,331,PAYMENT,4349.05,C307014336,57758.0,53408.95,M1168026083,0.0,0.0,0,0
5471892,379,PAYMENT,14881.96,C391828976,164781.0,149899.04,M1637664465,0.0,0.0,0,0
3494107,259,PAYMENT,1472.35,C483702907,109261.0,107788.65,M122798375,0.0,0.0,0,0
2809047,225,CASH_IN,140327.77,C1498034668,11191.0,151518.77,C189611959,153228.73,12900.97,0,0
839123,41,PAYMENT,19060.97,C1651825131,11374.0,0.0,M1309370765,0.0,0.0,0,0
5061242,354,CASH_OUT,14598.7,C999679334,0.0,0.0,C1510313624,37039.13,51637.82,0,0
298560,15,PAYMENT,20213.36,C2145214520,38295.0,18081.64,M574094668,0.0,0.0,0,0
5530408,381,CASH_IN,568055.3,C530176464,3988791.25,4556846.55,C2146884843,5413779.82,4845724.52,0,0
632452,35,TRANSFER,768460.74,C614448760,0.0,0.0,C1035909064,2525723.93,3294184.67,0,0
4822655,346,CASH_IN,57480.91,C42289432,117045.0,174525.91,C1058027253,4375934.48,4318453.58,0,0
6342925,692,PAYMENT,2199.61,C1429840152,0.0,0.0,M1229934670,0.0,0.0,0,0
6074258,517,CASH_IN,61210.49,C1594906931,301037.0,362247.49,C520897820,229197.13,167986.64,0,0
2582686,207,CASH_OUT,13158.21,C89159523,51794.0,38635.79,C1430480879,0.0,13158.21,0,0
2129501,183,TRANSFER,384979.09,C828872934,41582.0,0.0,C195261737,0.0,384979.09,0,0
3953390,287,CASH_IN,71828.24,C832557082,4636808.09,4708636.33,C276909253,419703.11,347874.87,0,0
1493436,142,PAYMENT,13501.95,C1085758363,0.0,0.0,M2117308431,0.0,0.0,0,0
2809253,225,CASH_OUT,65496.67,C422222268,0.0,0.0,C641966343,699251.22,764747.9,0,0
1415980,139,CASH_OUT,69424.45,C2101036702,103001.0,33576.55,C382804568,498514.79,567939.24,0,0
5768870,400,CASH_OUT,24550.96,C1251891450,0.0,0.0,C38422875,647799.47,672350.43,0,0
1678334,159,CASH_OUT,233197.22,C480219924,0.0,0.0,C1330584379,365876.18,599073.4,0,0
1181875,132,CASH_OUT,233448.93,C1885447261,0.0,0.0,C1833637195,276752.9,510201.84,0,0
4799828,345,CASH_IN,48129.0,C1156803807,395073.0,443202.0,C234366354,840297.92,792168.92,0,0
2052937,181,CASH_OUT,68956.29,C652975610,6665.0,0.0,C178349699,391717.31,460673.6,0,0
1385815,138,CASH_IN,84674.06,C902358123,20373374.45,20458048.51,C512859295,739506.91,654832.85,0,0
1937210,177,DEBIT,394.98,C931634841,34001.0,33606.02,C309648866,36316.31,36711.29,0,0
4817783,346,CASH_OUT,147561.69,C126634029,105349.0,0.0,C804437944,1068652.58,1216214.27,0,0
4877536,348,DEBIT,12017.45,C926132277,49196.0,37178.55,C164575454,796034.4,808051.85,0,0
2879108,228,CASH_OUT,306134.38,C242870001,2862.0,0.0,C1986627131,111006.3,417140.67,0,0
5354566,375,CASH_IN,114428.63,C400109541,300438.0,414866.63,C2013846199,3558204.19,3443775.56,0,0
4043913,300,PAYMENT,3893.77,C801227,89347.12,85453.35,M1197658348,0.0,0.0,0,0
3958549,289,PAYMENT,6089.57,C2080261987,317.0,0.0,M1323442483,0.0,0.0,0,0
2442204,203,CASH_OUT,136573.03,C868543363,11008.0,0.0,C157324109,104020.9,240593.93,0,0
4470094,324,CASH_OUT,1910.19,C1368628443,10287.0,8376.81,C23191771,0.0,1910.19,0,0
5885614,403,TRANSFER,270945.62,C1108366594,0.0,0.0,C933525965,311904.54,582850.16,0,0
787502,39,CASH_IN,138478.5,C610478983,54193.0,192671.5,C936143682,0.0,0.0,0,0
3915821,284,PAYMENT,14466.53,C1418393119,68015.0,53548.47,M1208177184,0.0,0.0,0,0
5157767,357,CASH_IN,59976.85,C1956210809,8857261.15,8917238.0,C230617607,1199911.26,1139934.41,0,0
4679835,331,CASH_OUT,208965.27,C2026974777,0.0,0.0,C1692477610,233015.94,401435.66,0,0
4160211,304,CASH_OUT,71603.4,C835070020,148535.0,76931.6,C171614884,1457099.05,1528702.45,0,0
3784500,280,PAYMENT,4277.34,C1811228227,42468.0,38190.66,M1542578852,0.0,0.0,0,0
1601528,156,CASH_IN,175381.4,C1339342114,3049.0,178430.4,C1068323703,0.0,0.0,0,0
3302856,252,CASH_OUT,47872.48,C1850838726,0.0,0.0,C342823507,77824.17,125696.65,0,0
6347632,694,PAYMENT,19232.93,C37289117,0.0,0.0,M330758806,0.0,0.0,0,0
3662949,276,CASH_OUT,226161.15,C1750295552,12210.0,0.0,C818454933,738013.49,964174.64,0,0
3149976,236,CASH_IN,9395.09,C1198732427,7676787.37,7686182.46,C1343561391,11320.63,1925.54,0,0
4465902,324,CASH_IN,198817.71,C379712647,80232.0,279049.71,C1565608541,0.0,0.0,0,0
1048472,95,PAYMENT,7311.84,C944417349,65516.0,58204.16,M1386294408,0.0,0.0,0,0
264197,15,CASH_OUT,131601.17,C1250196149,0.0,0.0,C2069012880,281743.1,413344.28,0,0
4513177,325,CASH_OUT,93489.18,C2111672670,24630.0,0.0,C1032587589,0.0,93489.18,0,0
4364692,310,PAYMENT,9130.85,C987614055,0.0,0.0,M279393302,0.0,0.0,0,0
499309,20,TRANSFER,1087014.71,C245331851,0.0,0.0,C559840370,1939427.62,3026442.32,0,0
728805,37,CASH_IN,269613.44,C65511777,1230231.0,1499844.44,C1035526051,597462.78,606053.67,0,0
4086309,301,PAYMENT,29793.82,C29617936,22304.0,0.0,M1249093706,0.0,0.0,0,0
3451007,257,CASH_IN,83775.23,C1916124202,59984.0,143759.23,C606645222,112.0,0.0,0,0
2171201,185,CASH_IN,27152.84,C276048886,1749424.89,1776577.73,C245791490,2072371.24,2045218.4,0,0
4226299,306,CASH_IN,62669.17,C1462030738,2095635.52,2158304.69,C179887078,65408.22,2739.06,0,0
1835772,163,CASH_OUT,464106.8,C1064373795,0.0,0.0,C135126049,650234.91,1114341.71,0,0
1041915,94,CASH_OUT,296018.06,C470661422,0.0,0.0,C1760428552,4138495.86,4434513.93,0,0
5617843,395,CASH_OUT,79213.5,C584358289,365598.0,286384.5,C1480455708,698641.09,777854.59,0,0
955224,44,CASH_IN,104981.61,C1677952761,1450911.81,1555893.43,C1744408711,197838.73,92857.12,0,0
1590551,156,PAYMENT,16361.48,C229353034,10310.0,0.0,M960720691,0.0,0.0,0,0
1286563,135,PAYMENT,13431.46,C393575090,0.0,0.0,M141853836,0.0,0.0,0,0
2613768,208,PAYMENT,26342.11,C644004354,0.0,0.0,M387532044,0.0,0.0,0,0
5351634,375,PAYMENT,15264.98,C1626779324,0.0,0.0,M348605042,0.0,0.0,0,0
3497803,259,PAYMENT,13384.64,C300116883,0.0,0.0,M430144925,0.0,0.0,0,0
1961024,178,CASH_OUT,146426.64,C1602911853,0.0,0.0,C232117383,596506.48,742933.12,0,0
1145847,131,CASH_OUT,335669.66,C845062250,0.0,0.0,C325197177,395503.34,731173.0,0,0
1499994,143,PAYMENT,1689.27,C1882710020,4848.0,3158.73,M1902821057,0.0,0.0,0,0
1908180,166,CASH_OUT,275572.3,C1961279965,0.0,0.0,C1769858005,2126643.4,2402215.71,0,0
3008922,232,CASH_OUT,255025.62,C1723111424,194466.0,0.0,C1818790992,329510.28,584535.9,0,0
4135926,303,CASH_OUT,476590.15,C1479707352,0.0,0.0,C18059487,677075.1,1153665.26,0,0
2421940,202,CASH_OUT,149083.67,C1159953739,0.0,0.0,C131527630,2802789.01,2951872.68,0,0
1146671,131,CASH_OUT,265142.77,C1489973415,32217.0,0.0,C1372128397,882671.83,1147814.6,0,0
4858315,348,PAYMENT,5040.3,C1072537428,0.0,0.0,M1057763138,0.0,0.0,0,0
3188835,240,CASH_IN,74906.73,C678228323,2658188.52,2733095.25,C1476604713,968074.46,893167.73,0,0
2627603,209,PAYMENT,54209.63,C1338232658,0.0,0.0,M577515360,0.0,0.0,0,0
6052001,495,TRANSFER,572005.82,C1568150226,674.0,0.0,C1867146308,0.0,572005.82,0,0
2928700,229,CASH_OUT,120216.35,C1731772002,0.0,0.0,C823771840,800134.97,920351.32,0,0
3105558,235,CASH_IN,49008.47,C1019538354,4368329.13,4417337.61,C368762729,302776.39,253767.91,0,0
2133979,183,CASH_OUT,120465.47,C584033841,178635.26,58169.79,C1962938940,2161420.82,2281886.28,0,0
5108291,355,PAYMENT,3474.82,C660856649,0.0,0.0,M1042835107,0.0,0.0,0,0
580002,33,CASH_OUT,165255.99,C38041997,0.0,0.0,C225736719,476172.08,641428.07,0,0
376208,17,CASH_OUT,114278.63,C29507804,0.0,0.0,C1723628094,208155.75,322434.37,0,0
1135573,131,CASH_IN,123766.46,C922335045,2440605.13,2564371.59,C1579920429,490744.64,366978.18,0,0
5964566,406,PAYMENT,14801.73,C726029464,0.0,0.0,M1921939945,0.0,0.0,0,0
3271794,251,CASH_OUT,208133.8,C1401303186,10948.0,0.0,C2028681231,0.0,208133.8,0,0
4424319,322,CASH_OUT,206331.3,C1691812401,0.0,0.0,C2138333290,1397452.97,1603784.26,0,0
520766,20,CASH_OUT,46987.68,C599706474,17825.61,0.0,C1592538950,753306.62,800294.31,0,0
4321152,308,PAYMENT,9867.0,C770145630,90765.0,80898.0,M1534013091,0.0,0.0,0,0
4884838,348,CASH_IN,199852.25,C870007493,3288900.66,3488752.91,C322002216,478548.56,278696.31,0,0
74810,10,CASH_OUT,286338.35,C270930908,0.0,0.0,C1782113663,8283345.66,8545261.07,0,0
3727564,278,PAYMENT,6626.92,C1710149151,72686.34,66059.42,M773107805,0.0,0.0,0,0
3420711,256,CASH_IN,82090.28,C1369590767,8332471.64,8414561.92,C147453033,92855.49,10765.21,0,0
1622893,157,CASH_OUT,478088.52,C1503335984,23200.0,0.0,C206743820,0.0,478088.52,0,0
5372544,376,CASH_OUT,166966.73,C1773634300,244946.51,77979.79,C93383779,2279349.89,2446316.61,0,0
1795765,162,PAYMENT,24569.87,C1819448113,166215.03,141645.16,M188100300,0.0,0.0,0,0
189820,13,PAYMENT,15151.5,C896149950,0.0,0.0,M1565316250,0.0,0.0,0,0
428354,18,PAYMENT,3846.56,C1368772498,8007.0,4160.44,M39358882,0.0,0.0,0,0
3610073,265,TRANSFER,5721871.91,C1616758519,5721871.91,0.0,C96929934,0.0,0.0,1,0
1837491,163,CASH_IN,205420.52,C112424179,5977389.5,6182810.02,C353156774,5554278.86,5348858.34,0,0
5139782,356,CASH_IN,52812.88,C1102758446,4327431.6,4380244.48,C2095635401,1695510.43,1642697.55,0,0
5085686,355,CASH_OUT,83750.92,C778788208,31291.0,0.0,C28152561,124011.0,89322.23,0,0
2597507,208,CASH_IN,597789.29,C985644203,6176859.52,6774648.81,C1059574618,1021523.73,423734.43,0,0
4700975,331,PAYMENT,17827.48,C347782414,291206.06,273378.57,M1445906606,0.0,0.0,0,0
3053721,234,CASH_IN,296600.14,C71271290,72874.0,369474.14,C1743677413,2282274.82,2421004.12,0,0
6174296,564,TRANSFER,25984.14,C1779247046,0.0,0.0,C1876226519,41496.49,67480.63,0,0
3975564,297,CASH_IN,186859.4,C958192561,143.0,187002.4,C90625244,14357522.44,14280498.61,0,0
6103637,525,PAYMENT,27076.63,C1527056929,24840.0,0.0,M1557857962,0.0,0.0,0,0
1373266,138,CASH_IN,122816.34,C5726658,30255.0,153071.34,C1960859010,0.0,0.0,0,0
3426010,256,PAYMENT,6771.45,C387454284,490.0,0.0,M569581834,0.0,0.0,0,0
5606142,394,PAYMENT,2657.46,C1716952836,0.0,0.0,M1482180368,0.0,0.0,0,0
697612,36,PAYMENT,24779.03,C966889729,187821.89,163042.86,M773371874,0.0,0.0,0,0
2697034,211,PAYMENT,10175.15,C1345948931,0.0,0.0,M1234365518,0.0,0.0,0,0
6172438,564,DEBIT,1950.72,C1292640174,47547.0,45596.28,C616237174,19651.46,21602.18,0,0
6053118,495,CASH_IN,124554.66,C240218039,7799962.74,7924517.4,C1555579560,1337574.93,1213020.27,0,0
872357,42,CASH_OUT,124820.29,C254991691,21493.0,0.0,C170747751,758751.25,883571.53,0,0
5297682,373,PAYMENT,28845.68,C1103369279,0.0,0.0,M924623554,0.0,0.0,0,0
995930,45,PAYMENT,4159.02,C1300801546,0.0,0.0,M218818687,0.0,0.0,0,0
3889902,284,CASH_IN,59994.67,C1681194414,245.0,60239.67,C2075708529,748275.22,688280.55,0,0
6155228,548,PAYMENT,11965.74,C1429919487,20187.0,8221.26,M1697030610,0.0,0.0,0,0
4042068,299,DEBIT,16569.07,C1601049814,18913.0,2343.93,C313246623,194492.45,211061.52,0,0
1257473,134,CASH_IN,245580.52,C1185939339,14080465.84,14326046.36,C374815794,624438.68,378858.17,0,0
2906055,228,PAYMENT,4747.44,C415330956,0.0,0.0,M2101534805,0.0,0.0,0,0
1513477,153,PAYMENT,9206.63,C134726553,0.0,0.0,M657739654,0.0,0.0,0,0
4881616,348,CASH_OUT,197073.5,C1613589596,0.0,0.0,C1769422485,232613.22,429686.72,0,0
5134159,356,PAYMENT,25032.59,C2073262971,0.0,0.0,M1135713456,0.0,0.0,0,0
1272593,135,CASH_OUT,103504.12,C2039387017,286810.38,183306.26,C566613868,324629.19,496241.01,0,0
2724857,211,CASH_IN,249057.73,C1947876942,37538.0,286595.73,C644580643,0.0,130373.39,0,0
5804368,401,CASH_OUT,110171.05,C1471975679,0.0,0.0,C627676062,143792.01,253963.06,0,0
1470456,141,PAYMENT,7717.21,C254056122,0.0,0.0,M446823681,0.0,0.0,0,0
1853214,164,CASH_OUT,60557.95,C578224960,20405.0,0.0,C1854529454,760272.7,820830.65,0,0
376546,17,TRANSFER,184231.49,C2088438188,0.0,0.0,C383965648,244344.08,428575.57,0,0
908241,43,PAYMENT,4002.6,C1722442908,29050.47,25047.87,M1350120930,0.0,0.0,0,0
4206288,305,CASH_OUT,84695.93,C857359683,0.0,0.0,C2118827027,6380008.62,6464704.56,0,0
483266,19,CASH_OUT,483381.45,C691205549,116.0,0.0,C531498581,5300557.67,6430692.25,0,0
4332039,308,PAYMENT,7709.63,C786947096,101421.0,93711.37,M2057532750,0.0,0.0,0,0
1310109,136,CASH_OUT,186414.62,C395748669,0.0,0.0,C1080881110,13313347.39,13499762.01,0,0
5032246,354,PAYMENT,8260.36,C1499540680,1082.0,0.0,M794293443,0.0,0.0,0,0
2684704,210,PAYMENT,529.54,C2143448282,316808.98,316279.44,M813182451,0.0,0.0,0,0
327075,16,CASH_OUT,354028.91,C1645555714,284.0,0.0,C1875583711,983230.44,1309600.25,0,0
3066987,235,PAYMENT,5044.17,C2006770046,0.0,0.0,M1633059605,0.0,0.0,0,0
5344778,375,PAYMENT,18562.98,C1645892743,453421.0,434858.02,M1684688832,0.0,0.0,0,0
2281648,187,CASH_OUT,227064.29,C518085805,0.0,0.0,C2017111494,346029.05,573093.35,0,0
2138246,184,TRANSFER,614575.88,C2049407685,72839.0,0.0,C823494857,29153.05,643728.93,0,0
577565,33,PAYMENT,1298.73,C406519987,12451.0,11152.27,M1208555369,0.0,0.0,0,0
1794841,162,PAYMENT,10168.91,C1096833552,0.0,0.0,M131592946,0.0,0.0,0,0
1394424,139,CASH_IN,167052.59,C547110351,42113.0,209165.59,C1616314115,239166.11,72113.52,0,0
5929493,404,PAYMENT,7450.01,C1451568830,26543.0,19092.99,M957516144,0.0,0.0,0,0
4516370,325,CASH_IN,157320.13,C980111700,15426.0,172746.13,C1897283585,0.0,0.0,0,0
556756,22,CASH_OUT,168418.33,C635956386,10460.0,0.0,C50041073,3228918.26,3397336.58,0,0
6096208,522,CASH_OUT,171013.51,C1462600126,42006.0,0.0,C863574255,49914.6,220928.11,0,0
3126556,236,CASH_IN,96109.57,C1134429712,50545.0,146654.57,C785356976,0.0,0.0,0,0
5361501,375,CASH_OUT,7222.27,C2123201056,55903.0,48680.73,C1100484656,679272.83,686495.1,0,0
6133728,544,CASH_OUT,187450.5,C1468738200,3355.38,0.0,C177645514,1523141.78,1710592.28,0,0
5733699,399,CASH_OUT,102066.51,C274787982,0.0,0.0,C1262229878,492444.34,594510.85,0,0
2356601,190,PAYMENT,7431.19,C2075894095,79643.0,72211.81,M869203611,0.0,0.0,0,0
2964018,231,CASH_OUT,16110.74,C737243730,5341.0,0.0,C7575621,883638.67,899749.4,0,0
430966,18,PAYMENT,11319.32,C1336818457,0.0,0.0,M617651949,0.0,0.0,0,0
5198281,369,CASH_OUT,46291.42,C680385390,0.0,0.0,C1164954460,7953100.65,7999392.06,0,0
1753653,161,CASH_OUT,342490.87,C751298516,6025.0,0.0,C1262258069,1046996.09,1389486.96,0,0
4940491,350,CASH_OUT,23485.96,C1266123392,0.0,0.0,C1748096565,1352496.44,1375982.4,0,0
4236416,306,CASH_OUT,271143.95,C1525407559,0.0,0.0,C1034880601,305265.12,576409.07,0,0
4868493,348,PAYMENT,23834.59,C779562077,0.0,0.0,M1524702318,0.0,0.0,0,0
1559734,154,TRANSFER,738878.58,C1460062332,6592.0,0.0,C1442765375,415338.51,1154217.09,0,0
1526023,153,CASH_IN,49758.42,C1462154983,18997081.8,19046840.22,C1176140250,267770.72,218012.3,0,0
50372,9,PAYMENT,13591.55,C493584983,0.0,0.0,M1482591701,0.0,0.0,0,0
1939549,177,CASH_OUT,130283.45,C75557888,0.0,0.0,C810536891,863602.63,993886.08,0,0
3555122,260,CASH_IN,261530.29,C1489982747,249048.75,510579.04,C1576601464,490873.64,229343.35,0,0
3940167,286,CASH_IN,176716.25,C690892225,6424927.75,6601644.0,C342168926,463353.59,286637.34,0,0
898798,42,PAYMENT,9062.06,C1604288585,211158.89,202096.83,M356622039,0.0,0.0,0,0
4874781,348,PAYMENT,5719.81,C2094410265,0.0,0.0,M1703124667,0.0,0.0,0,0
3501236,259,PAYMENT,3547.64,C115160344,20379.0,16831.36,M985849675,0.0,0.0,0,0
6181922,566,CASH_IN,203802.15,C729462633,21279.0,225081.15,C665938890,102773.68,0.0,0,0
5192021,369,PAYMENT,34509.11,C443338063,29944.0,0.0,M1465348448,0.0,0.0,0,0
339207,16,CASH_OUT,30043.69,C222606540,0.0,0.0,C1469065727,4104830.21,3917051.75,0,0
3304390,252,CASH_IN,123216.22,C499568727,6568556.12,6691772.34,C2051170349,2369344.32,2246128.1,0,0
361704,17,CASH_OUT,224494.06,C700698947,101829.28,0.0,C116567011,294901.86,200289.45,0,0
